Chromosome,Arm,Band,Abnormality,CaseCount,Type,Morph_code
2,p,12,add,2,unbalanced,1820
2,p,12,add,4,unbalanced,1602
2,p,12,t,2,balanced,1810
2,p,12,t,2,balanced,1801
2,p,12,del,2,unbalanced,3111
2,p,12,t,3,balanced,1802
2,p,12,t,7,balanced,1802
2,p,12,t,4,balanced,1802
2,p,12,t,2,balanced,1702
2,p,12,t,2,balanced,1602
2,p,12,t,2,balanced,1602
2,p,12,t,3,balanced,2410
2,p,12,t,22,balanced,1822
2,p,12,t,8,balanced,1820
2,p,12,t,2,balanced,1818
2,p,12,t,8,balanced,1810
2,p,12,t,5,balanced,1808
2,p,12,t,3,balanced,1810
2,p,16,del,7,unbalanced,3111
2,p,12,del,2,unbalanced,8137
2,p,12,del,2,unbalanced,8810
2,p,13,t,2,balanced,9049
2,p,13,t,2,balanced,1802
2,p,13,t,17,balanced,1802
2,p,13,t,9,balanced,1602
2,p,13,t,3,balanced,1202
2,p,13,t,3,balanced,1101
2,p,13,t,2,balanced,1602
2,p,13,t,9,balanced,1203
2,p,13,t,5,balanced,1822
2,q,13,t,2,balanced,3111
2,q,13,t,4,balanced,3003
2,p,12,del,2,unbalanced,8804
2,p,13,t,2,balanced,1104
2,p,13,t,2,balanced,1101
2,q,13,inv,2,balanced,1501
2,q,13,inv,2,balanced,1107
2,q,13,inv,3,balanced,1101
2,p,13,inv,2,balanced,5213
2,q,13,inv,3,balanced,1602
2,p,25,dup,2,unbalanced,1820
2,p,12,der,2,unbalanced,1810
2,p,12,der,2,unbalanced,1822
2,p,12,der,2,unbalanced,1801
2,q,12,del,3,unbalanced,1101
2,p,13,t,2,balanced,1202
2,p,25,dup,2,unbalanced,1802
2,q,23,der,3,unbalanced,3111
2,q,31,der,2,unbalanced,1810
2,q,33,der,4,unbalanced,1602
2,q,33,del,2,unbalanced,1802
2,q,33,del,2,unbalanced,1102
2,q,33,del,2,unbalanced,8516
2,q,33,del,2,unbalanced,3903
2,q,33,del,3,unbalanced,3121
2,q,33,del,3,unbalanced,3121
2,q,33,del,5,unbalanced,3111
2,q,33,del,2,unbalanced,3111
2,q,33,del,2,unbalanced,1926
2,q,33,del,2,unbalanced,1901
2,q,33,del,4,unbalanced,1820
2,q,33,del,3,unbalanced,1810
2,q,33,del,2,unbalanced,1808
2,q,33,del,2,unbalanced,1802
2,q,33,del,4,unbalanced,1801
2,q,33,del,3,unbalanced,1702
2,q,33,del,6,unbalanced,1602
2,q,33,del,2,unbalanced,1501
2,q,33,del,2,unbalanced,1107
2,q,33,del,2,unbalanced,1103
2,q,33,del,6,unbalanced,1101
2,q,33,del,2,unbalanced,1808
2,q,33,del,3,unbalanced,1702
2,q,33,add,2,unbalanced,3111
2,q,33,add,2,unbalanced,3111
2,q,33,add,5,unbalanced,1926
2,q,33,add,5,unbalanced,1820
2,q,33,add,2,unbalanced,1801
2,q,33,der,2,unbalanced,3111
2,q,33,der,2,unbalanced,1602
2,q,33,dup,2,unbalanced,1602
2,q,34,add,2,unbalanced,1104
2,q,35,der,5,unbalanced,8322
2,q,35,der,3,unbalanced,8322
2,q,35,der,2,unbalanced,3111
2,q,35,der,2,unbalanced,1113
2,q,35,der,2,unbalanced,1108
2,q,35,der,2,unbalanced,1926
2,q,35,der,2,unbalanced,1101
2,q,35,del,2,unbalanced,1702
2,q,35,del,2,unbalanced,1702
2,q,35,del,2,unbalanced,1104
2,q,35,del,2,unbalanced,1501
2,q,35,add,2,unbalanced,3121
2,q,35,add,2,unbalanced,1702
2,q,35,add,4,unbalanced,1602
2,q,33,add,7,unbalanced,1702
2,q,35,add,5,unbalanced,1101
2,q,35,t,5,balanced,8322
2,q,35,t,2,balanced,8322
2,q,35,t,2,balanced,8319
2,q,35,t,2,balanced,8316
2,q,35,t,3,balanced,1802
2,q,35,t,4,balanced,8004
2,q,35,t,2,balanced,3003
2,q,35,inv,3,balanced,1922
2,q,34,der,3,unbalanced,1103
2,q,34,del,2,unbalanced,1906
2,q,34,del,2,unbalanced,1802
2,q,34,del,2,unbalanced,1102
2,q,34,add,2,unbalanced,1802
2,q,34,add,5,unbalanced,1602
2,q,35,t,20,balanced,8322
2,q,33,add,7,unbalanced,1602
2,q,33,add,5,unbalanced,1501
2,q,33,add,2,unbalanced,1113
2,q,31,del,2,unbalanced,3111
2,q,31,del,4,unbalanced,1820
2,q,31,del,5,unbalanced,1810
2,q,31,del,4,unbalanced,1802
2,q,31,del,3,unbalanced,1801
2,q,31,del,2,unbalanced,1702
2,q,31,del,8,unbalanced,1602
2,q,31,del,2,unbalanced,1113
2,q,31,del,9,unbalanced,1101
2,q,31,del,3,unbalanced,1820
2,q,31,del,2,unbalanced,1602
2,q,31,add,2,unbalanced,8804
2,q,31,add,2,unbalanced,8522
2,q,31,add,2,unbalanced,8516
2,q,31,del,2,unbalanced,3135
2,q,31,add,2,unbalanced,1926
2,q,31,add,6,unbalanced,1702
2,q,31,add,4,unbalanced,1602
2,q,31,add,2,unbalanced,1202
2,q,31,add,2,unbalanced,1106
2,q,31,add,5,unbalanced,1101
2,q,31,t,2,balanced,1602
2,q,31,t,3,balanced,1101
2,q,31,t,4,balanced,1107
2,q,31,t,4,balanced,1101
2,q,31,t,3,balanced,1203
2,q,31,t,2,balanced,1202
2,q,31,t,2,balanced,1602
2,q,31,t,2,balanced,1602
2,q,31,t,2,balanced,8522
2,q,31,add,6,unbalanced,1820
2,q,35,dup,2,unbalanced,1108
2,q,31,del,2,unbalanced,8137
2,q,31,del,3,unbalanced,1702
2,q,33,add,3,unbalanced,1106
2,q,33,add,3,unbalanced,1104
2,q,33,add,7,unbalanced,1101
2,q,33,t,2,balanced,8799
2,q,33,t,4,balanced,8506
2,q,33,t,2,balanced,1926
2,q,33,t,2,balanced,1113
2,q,32,der,2,unbalanced,1602
2,q,32,del,2,unbalanced,1101
2,q,32,del,4,unbalanced,1822
2,q,32,del,5,unbalanced,1820
2,q,32,del,2,unbalanced,1810
2,q,32,del,2,unbalanced,1702
2,q,32,del,2,unbalanced,1202
2,q,31,del,2,unbalanced,8804
2,q,32,del,3,unbalanced,1101
2,q,32,add,2,unbalanced,8710
2,q,32,add,4,unbalanced,1820
2,q,32,add,2,unbalanced,1702
2,q,32,add,2,unbalanced,1602
2,q,32,add,3,unbalanced,1505
2,q,32,add,2,unbalanced,1501
2,q,32,add,4,unbalanced,1101
2,q,32,t,2,balanced,1816
2,q,31,dup,2,unbalanced,1108
2,q,31,dup,2,unbalanced,1602
2,q,31,dup,2,unbalanced,1602
2,q,31,del,2,unbalanced,1820
2,q,31,del,2,unbalanced,1104
2,q,31,del,2,unbalanced,1808
2,q,32,del,2,unbalanced,1820
2,q,35,ider,3,unbalanced,1922
2,q,32,del,2,unbalanced,1702
2,q,37,t,2,balanced,1802
2,q,37,dup,2,unbalanced,1602
2,p,10,der,2,unbalanced,1702
2,q,10,der,2,unbalanced,8804
2,p,10,der,2,unbalanced,1802
2,p,10,i,6,unbalanced,1802
2,p,10,i,3,unbalanced,2005
2,p,10,i,2,unbalanced,3111
2,p,10,i,2,unbalanced,3111
2,p,10,i,4,unbalanced,3121
2,q,10,i,3,unbalanced,1101
2,q,10,i,2,unbalanced,1702
2,q,10,i,3,unbalanced,1802
2,q,10,i,2,unbalanced,1810
2,q,10,i,2,unbalanced,3031
2,q,10,i,3,unbalanced,3111
2,q,10,i,2,unbalanced,3111
2,q,10,i,2,unbalanced,3111
2,q,10,i,2,unbalanced,3111
2,q,10,i,2,unbalanced,3121
2,q,10,i,2,unbalanced,3121
2,q,10,i,2,unbalanced,3902
2,q,36,t,2,balanced,8004
2,q,37,del,2,unbalanced,1101
2,q,36,t,2,balanced,1802
2,q,36,add,4,unbalanced,1602
2,q,37,der,2,unbalanced,1101
2,q,37,der,3,unbalanced,1702
2,q,37,der,2,unbalanced,3141
2,q,37,der,5,unbalanced,1702
2,q,37,t,2,balanced,1802
2,q,37,t,2,balanced,8004
2,q,37,t,3,balanced,1107
2,q,37,t,5,balanced,1203
2,q,37,t,2,balanced,1602
2,q,37,t,2,balanced,1101
2,q,37,t,2,balanced,3111
2,q,37,t,2,balanced,8599
2,q,37,der,2,unbalanced,1602
2,q,37,t,2,balanced,1101
2,q,37,del,2,unbalanced,1802
2,q,37,t,2,balanced,8204
2,q,36,der,5,unbalanced,8322
2,q,36,der,2,unbalanced,8322
2,q,36,add,2,unbalanced,3111
2,q,36,add,2,unbalanced,1810
2,q,36,add,3,unbalanced,1801
2,q,36,t,8,balanced,8322
2,q,37,del,2,unbalanced,1820
2,q,10,ider,3,unbalanced,1922
2,q,37,add,3,unbalanced,8516
2,q,37,add,3,unbalanced,1804
2,q,37,add,7,unbalanced,1802
2,q,37,add,3,unbalanced,1801
2,q,37,add,3,unbalanced,1708
2,q,37,add,15,unbalanced,1702
2,q,37,add,6,unbalanced,1602
2,q,37,add,2,unbalanced,8541
2,q,37,add,4,unbalanced,1808
2,q,37,add,2,unbalanced,1112
2,q,37,add,4,unbalanced,1104
2,q,37,add,3,unbalanced,1103
2,q,37,add,2,unbalanced,1102
2,q,37,add,17,unbalanced,1101
2,q,37,t,3,balanced,1203
2,q,37,t,9,balanced,8322
2,q,37,t,2,balanced,8322
2,q,37,add,2,unbalanced,1106
2,q,37,add,3,unbalanced,1810
2,q,37,add,2,unbalanced,1202
2,q,37,add,4,unbalanced,1906
2,q,37,add,16,unbalanced,1820
2,q,37,add,2,unbalanced,5213
2,q,37,add,3,unbalanced,5104
2,q,37,add,2,unbalanced,3121
2,q,37,add,9,unbalanced,3111
2,q,37,add,10,unbalanced,3111
2,q,37,add,5,unbalanced,3111
2,q,37,add,3,unbalanced,8137
2,q,37,add,3,unbalanced,1908
2,q,37,add,2,unbalanced,3111
2,q,37,add,2,unbalanced,3103
2,q,37,add,2,unbalanced,2410
2,q,37,add,2,unbalanced,2005
2,q,37,add,6,unbalanced,1926
2,q,37,add,4,unbalanced,1922
2,q,37,add,2,unbalanced,3111
3,q,28,t,3,balanced,1820
3,p,13,der,9,unbalanced,3111
3,p,13,der,3,unbalanced,3111
3,p,13,der,6,unbalanced,3111
3,p,13,der,4,unbalanced,3111
3,q,13,der,3,unbalanced,1808
3,q,13,der,2,unbalanced,3111
3,p,13,der,3,unbalanced,3111
3,p,13,der,2,unbalanced,1602
3,p,13,der,2,unbalanced,3111
3,q,13,der,2,unbalanced,3111
3,q,13,der,2,unbalanced,3111
3,p,13,der,2,unbalanced,3111
3,p,13,der,4,unbalanced,3111
3,p,13,der,44,unbalanced,3111
3,p,13,der,6,unbalanced,3111
3,q,13,del,2,unbalanced,1101
3,q,13,der,3,unbalanced,3111
3,q,13,del,3,unbalanced,1101
3,q,27,add,2,unbalanced,3111
3,q,13,del,2,unbalanced,1501
3,p,13,del,2,unbalanced,8516
3,p,13,del,2,unbalanced,8310
3,p,13,del,2,unbalanced,3121
3,p,13,del,12,unbalanced,3121
3,p,13,del,2,unbalanced,3111
3,p,13,del,7,unbalanced,3111
3,p,13,del,12,unbalanced,3111
3,p,13,del,24,unbalanced,3111
3,p,13,del,2,unbalanced,3111
3,p,13,del,3,unbalanced,3111
3,p,13,del,8,unbalanced,3111
3,p,13,del,3,unbalanced,3102
3,p,13,del,2,unbalanced,3102
3,p,13,del,6,unbalanced,1820
3,p,13,del,3,unbalanced,1816
3,p,13,del,2,unbalanced,1814
3,p,13,del,4,unbalanced,1810
3,p,13,del,3,unbalanced,1804
3,p,13,del,7,unbalanced,1802
3,p,13,del,4,unbalanced,1702
3,p,13,del,4,unbalanced,1602
3,p,13,del,2,unbalanced,1501
3,p,13,del,2,unbalanced,1108
3,p,13,del,5,unbalanced,1103
3,p,13,del,10,unbalanced,1101
3,q,13,add,6,unbalanced,3111
3,q,13,add,3,unbalanced,3111
3,q,13,add,2,unbalanced,3111
3,q,13,add,2,unbalanced,1901
3,p,13,del,2,unbalanced,8522
3,p,13,del,2,unbalanced,8804
3,p,13,del,4,unbalanced,8810
3,p,13,del,9,unbalanced,3111
3,q,13,del,3,unbalanced,1101
3,q,13,del,3,unbalanced,1602
3,q,13,del,3,unbalanced,1602
3,q,13,del,2,unbalanced,8810
3,q,13,del,2,unbalanced,3123
3,q,13,del,5,unbalanced,3111
3,q,13,del,9,unbalanced,3111
3,q,13,del,2,unbalanced,3111
3,q,13,del,2,unbalanced,3111
3,q,13,del,2,unbalanced,3111
3,q,28,t,3,balanced,8004
3,q,13,del,2,unbalanced,1926
3,q,13,del,4,unbalanced,1820
3,q,13,del,4,unbalanced,1702
3,q,13,del,2,unbalanced,1810
3,q,13,del,5,unbalanced,1602
3,q,13,del,2,unbalanced,1202
3,q,13,del,2,unbalanced,1602
3,p,13,del,2,unbalanced,1820
3,p,13,del,4,unbalanced,1101
3,p,13,del,2,unbalanced,1820
3,p,13,del,2,unbalanced,1202
3,p,13,del,3,unbalanced,8810
3,p,13,del,5,unbalanced,3111
3,p,13,del,2,unbalanced,3111
3,p,13,del,5,unbalanced,1820
3,p,13,del,3,unbalanced,1501
3,p,13,del,2,unbalanced,1104
3,p,13,del,7,unbalanced,1101
3,p,13,del,2,unbalanced,8304
3,q,13,del,4,unbalanced,1501
3,q,28,t,11,balanced,8004
3,p,14,del,6,unbalanced,1602
3,q,28,t,2,balanced,1802
3,q,27,t,2,balanced,1810
3,q,27,t,72,balanced,1820
3,q,27,t,3,balanced,1816
3,q,27,t,50,balanced,1810
3,q,27,t,12,balanced,1801
3,q,27,t,2,balanced,1602
3,q,27,t,3,balanced,1820
3,q,27,t,3,balanced,1822
3,q,27,t,3,balanced,1810
3,q,27,t,3,balanced,8619
3,q,27,t,10,balanced,8004
3,q,27,t,11,balanced,8004
3,q,27,t,4,balanced,8004
3,q,27,t,2,balanced,1814
3,q,27,t,2,balanced,1101
3,q,27,t,2,balanced,1810
3,q,27,t,2,balanced,1810
3,q,27,t,4,balanced,1203
3,q,13,add,3,unbalanced,1820
3,q,27,del,5,unbalanced,1101
3,q,27,del,2,unbalanced,1820
3,q,27,del,4,unbalanced,1820
3,q,27,del,4,unbalanced,1802
3,q,27,del,6,unbalanced,1810
3,q,27,del,11,unbalanced,1820
3,q,27,del,2,unbalanced,1926
3,q,27,der,4,unbalanced,1820
3,q,27,der,2,unbalanced,1820
3,q,27,der,4,unbalanced,1810
3,q,27,t,2,balanced,1820
3,q,27,der,4,unbalanced,1820
3,q,27,t,3,balanced,1820
3,q,27,t,2,balanced,1820
3,q,27,add,2,unbalanced,3121
3,q,27,add,2,unbalanced,8310
3,q,27,add,2,unbalanced,8710
3,q,27,add,2,unbalanced,8804
3,q,27,del,3,unbalanced,1101
3,q,27,add,2,unbalanced,3111
3,q,27,add,3,unbalanced,1926
3,q,27,add,4,unbalanced,1908
3,q,27,add,2,unbalanced,1901
3,q,27,add,5,unbalanced,1822
3,q,27,add,36,unbalanced,1820
3,q,27,add,2,unbalanced,1816
3,q,27,add,20,unbalanced,1810
3,q,27,add,7,unbalanced,1808
3,q,27,add,5,unbalanced,1802
3,q,27,add,2,unbalanced,1801
3,q,27,add,14,unbalanced,1702
3,q,27,add,10,unbalanced,1602
3,q,27,add,3,unbalanced,1107
3,q,27,add,5,unbalanced,1104
3,q,27,add,11,unbalanced,1101
3,q,27,t,2,balanced,1101
3,q,27,t,3,balanced,1822
3,q,27,t,25,balanced,1820
3,q,27,t,11,balanced,1810
3,q,27,t,10,balanced,1801
3,q,27,t,2,balanced,1602
3,q,27,t,2,balanced,1202
3,q,27,t,2,balanced,1820
3,q,27,t,2,balanced,1814
3,q,28,t,2,balanced,1810
3,q,27,der,2,unbalanced,1814
3,q,27,der,5,unbalanced,1820
3,p,14,del,28,unbalanced,3111
3,p,14,del,2,unbalanced,3111
3,p,14,del,2,unbalanced,3111
3,p,14,del,3,unbalanced,3111
3,p,14,del,2,unbalanced,1908
3,p,14,del,2,unbalanced,1906
3,p,14,del,3,unbalanced,1820
3,p,14,del,4,unbalanced,1802
3,p,14,del,2,unbalanced,1801
3,p,14,del,2,unbalanced,1702
3,q,27,add,2,unbalanced,3111
3,p,14,del,3,unbalanced,1104
3,p,14,del,6,unbalanced,1101
3,p,14,add,2,unbalanced,8810
3,p,14,add,2,unbalanced,8310
3,p,14,add,3,unbalanced,3111
3,p,14,add,3,unbalanced,3111
3,p,14,add,2,unbalanced,3111
3,p,14,add,2,unbalanced,1702
3,p,14,t,2,balanced,1104
3,p,14,t,2,balanced,1202
3,p,14,t,2,balanced,1808
3,p,14,t,3,balanced,1203
3,p,14,t,2,balanced,1602
3,p,14,t,2,balanced,3131
3,q,27,dup,2,unbalanced,1101
3,q,27,ider,2,unbalanced,1820
3,q,28,t,2,balanced,1104
3,q,28,t,2,balanced,1104
3,p,14,del,8,unbalanced,3111
3,q,27,der,2,unbalanced,1810
3,p,14,del,7,unbalanced,3111
3,p,14,del,4,unbalanced,3121
3,q,27,der,3,unbalanced,1820
3,q,27,der,3,unbalanced,8004
3,q,27,der,5,unbalanced,1820
3,q,27,der,3,unbalanced,1810
3,q,27,dup,2,unbalanced,1820
3,p,14,der,2,unbalanced,1902
3,p,14,der,2,unbalanced,3111
3,p,14,der,3,unbalanced,3111
3,p,14,der,3,unbalanced,3111
3,p,14,der,2,unbalanced,3111
3,p,14,der,2,unbalanced,3111
3,p,14,der,2,unbalanced,3105
3,p,14,del,2,unbalanced,1101
3,p,14,del,2,unbalanced,8810
3,p,14,del,2,unbalanced,3121
3,p,14,del,2,unbalanced,3111
3,p,14,del,10,unbalanced,3105
3,p,14,del,2,unbalanced,1112
3,p,14,del,2,unbalanced,8810
3,p,14,del,4,unbalanced,6011
3,p,14,del,4,unbalanced,8810
3,p,14,del,7,unbalanced,3111
3,p,14,del,2,unbalanced,8304
3,p,14,del,9,unbalanced,3111
3,p,14,del,13,unbalanced,3111
3,p,14,del,2,unbalanced,3102
3,p,14,del,2,unbalanced,3099
3,p,14,del,2,unbalanced,8304
3,p,14,del,2,unbalanced,5104
3,p,14,del,2,unbalanced,3121
3,q,13,add,2,unbalanced,1810
3,q,26,inv,3,balanced,1521
3,p,13,add,2,unbalanced,8541
3,q,12,add,2,unbalanced,1112
3,q,12,add,3,unbalanced,1108
3,q,12,add,5,unbalanced,1101
3,p,12,add,3,unbalanced,8710
3,p,12,add,2,unbalanced,3903
3,p,12,add,5,unbalanced,3121
3,p,12,add,3,unbalanced,3111
3,p,12,add,6,unbalanced,3111
3,p,12,add,5,unbalanced,3111
3,p,12,add,2,unbalanced,1906
3,p,12,add,2,unbalanced,1820
3,p,12,add,2,unbalanced,1808
3,p,12,add,3,unbalanced,1802
3,p,12,add,6,unbalanced,1702
3,p,12,add,2,unbalanced,1602
3,p,12,add,2,unbalanced,1521
3,p,12,add,3,unbalanced,1501
3,p,12,add,6,unbalanced,1101
3,q,12,t,2,balanced,1101
3,q,12,t,3,balanced,1602
3,q,12,t,2,balanced,1113
3,q,12,t,2,balanced,1101
3,q,12,t,2,balanced,1203
3,q,12,add,5,unbalanced,1602
3,q,12,add,4,unbalanced,1702
3,q,12,add,2,unbalanced,1801
3,q,12,add,3,unbalanced,1810
3,p,12,del,5,unbalanced,8541
3,p,12,del,3,unbalanced,8137
3,p,12,del,2,unbalanced,5104
3,p,12,del,3,unbalanced,3121
3,p,12,del,6,unbalanced,3111
3,p,12,del,14,unbalanced,3111
3,p,12,del,17,unbalanced,3111
3,p,12,del,2,unbalanced,3111
3,p,12,del,2,unbalanced,3111
3,p,12,del,4,unbalanced,1820
3,p,12,del,2,unbalanced,1810
3,q,12,inv,2,balanced,1820
3,p,12,del,3,unbalanced,1801
3,p,12,del,4,unbalanced,1602
3,p,12,del,2,unbalanced,1113
3,p,12,del,7,unbalanced,1101
3,q,12,add,2,unbalanced,8310
3,q,12,add,2,unbalanced,8137
3,q,12,add,2,unbalanced,6011
3,q,12,add,2,unbalanced,3111
3,q,12,add,7,unbalanced,1926
3,q,12,add,2,unbalanced,1901
3,q,12,add,2,unbalanced,1822
3,q,12,add,4,unbalanced,1820
3,p,12,del,7,unbalanced,1702
3,p,12,del,2,unbalanced,3099
3,q,12,inv,4,balanced,1101
3,q,10,i,2,unbalanced,8710
3,p,10,i,2,unbalanced,3121
3,p,10,i,2,unbalanced,1820
3,p,10,i,7,unbalanced,1810
3,p,10,i,2,unbalanced,1801
3,p,10,i,3,unbalanced,1702
3,p,10,i,2,unbalanced,1101
3,q,10,der,2,unbalanced,1101
3,q,10,der,2,unbalanced,1702
3,q,10,der,2,unbalanced,3121
3,q,10,der,2,unbalanced,1802
3,q,10,der,2,unbalanced,1702
3,q,10,der,2,unbalanced,3121
3,q,10,der,5,unbalanced,1101
3,q,10,der,2,unbalanced,3111
3,q,10,der,7,unbalanced,1702
3,q,10,der,2,unbalanced,3121
3,q,10,der,4,unbalanced,3111
3,q,10,der,2,unbalanced,1702
3,q,10,der,2,unbalanced,1101
3,q,10,der,2,unbalanced,3121
3,q,10,der,2,unbalanced,3111
3,q,10,der,2,unbalanced,1702
3,q,10,add,2,unbalanced,1101
3,p,10,i,2,unbalanced,3121
3,p,10,i,2,unbalanced,8810
3,q,10,i,2,unbalanced,1101
3,q,10,i,2,unbalanced,1112
3,q,10,i,2,unbalanced,8541
3,q,10,i,5,unbalanced,3121
3,q,10,i,2,unbalanced,3121
3,q,10,i,4,unbalanced,3121
3,q,10,i,10,unbalanced,3121
3,q,10,i,12,unbalanced,3121
3,q,10,i,8,unbalanced,3121
3,q,10,i,6,unbalanced,3121
3,q,10,i,3,unbalanced,3119
3,q,10,i,3,unbalanced,3111
3,q,10,i,2,unbalanced,3111
3,q,10,i,16,unbalanced,9029
3,q,10,i,4,unbalanced,3111
3,q,10,i,3,unbalanced,3111
3,q,10,i,4,unbalanced,3105
3,q,10,i,2,unbalanced,3104
3,q,10,i,2,unbalanced,1910
3,q,10,i,5,unbalanced,1820
3,q,10,i,3,unbalanced,1810
3,q,10,i,3,unbalanced,1808
3,q,10,i,3,unbalanced,1802
3,q,10,i,4,unbalanced,1801
3,q,10,i,3,unbalanced,1702
3,q,10,i,2,unbalanced,1501
3,q,10,i,2,unbalanced,3111
3,p,13,add,4,unbalanced,8710
3,p,12,del,2,unbalanced,3102
3,p,12,del,2,unbalanced,1104
3,p,13,inv,3,balanced,1202
3,p,13,ins,2,balanced,1101
3,q,28,add,2,unbalanced,1602
3,q,28,add,2,unbalanced,1702
3,q,28,add,2,unbalanced,1801
3,q,28,add,4,unbalanced,3111
3,q,28,add,2,unbalanced,3111
3,q,29,inv,2,balanced,1820
3,q,29,t,2,balanced,1101
3,q,29,t,3,balanced,1101
3,q,29,t,2,balanced,1810
3,q,29,t,2,balanced,3003
3,q,29,t,2,balanced,8004
3,q,29,t,2,balanced,8004
3,q,29,t,3,balanced,1808
3,q,29,add,4,unbalanced,1101
3,q,29,add,2,unbalanced,1103
3,q,29,add,2,unbalanced,1104
3,q,29,add,2,unbalanced,1107
3,q,29,add,2,unbalanced,1501
3,q,29,add,7,unbalanced,1602
3,q,29,add,13,unbalanced,1702
3,q,29,add,6,unbalanced,1801
3,p,13,inv,2,balanced,3111
3,q,13,inv,2,balanced,1820
3,p,13,t,2,balanced,1602
3,q,13,t,2,balanced,1602
3,p,13,add,2,unbalanced,8137
3,p,13,add,2,unbalanced,8022
3,p,13,add,2,unbalanced,3905
3,p,13,add,2,unbalanced,3121
3,p,13,add,5,unbalanced,3111
3,p,13,add,8,unbalanced,3111
3,p,13,add,23,unbalanced,3111
3,p,13,add,2,unbalanced,3105
3,p,13,add,2,unbalanced,3104
3,p,13,add,3,unbalanced,1926
3,p,13,add,2,unbalanced,1908
3,q,29,add,4,unbalanced,1802
3,p,13,add,9,unbalanced,1820
3,p,13,add,3,unbalanced,1810
3,p,13,add,2,unbalanced,1802
3,p,13,add,3,unbalanced,1801
3,p,13,add,5,unbalanced,1702
3,p,13,add,5,unbalanced,1602
3,p,13,add,8,unbalanced,1501
3,p,13,add,4,unbalanced,1112
3,p,13,add,2,unbalanced,1107
3,p,13,add,8,unbalanced,1101
3,p,13,t,2,balanced,1820
3,p,13,t,2,balanced,1101
3,p,13,add,2,unbalanced,1816
3,p,12,del,13,unbalanced,3111
3,q,29,add,8,unbalanced,1808
3,q,29,add,17,unbalanced,1820
3,q,12,del,3,unbalanced,1101
3,q,12,del,2,unbalanced,1602
3,q,12,del,2,unbalanced,1101
3,q,12,del,3,unbalanced,1101
3,q,12,del,2,unbalanced,1602
3,q,12,del,2,unbalanced,8710
3,q,12,del,2,unbalanced,8516
3,q,12,del,2,unbalanced,8310
3,q,12,del,2,unbalanced,5104
3,q,12,del,2,unbalanced,3199
3,q,12,del,2,unbalanced,3111
3,q,12,del,2,unbalanced,3111
3,q,12,del,2,unbalanced,3111
3,q,12,del,3,unbalanced,1926
3,q,12,del,3,unbalanced,1810
3,q,12,del,3,unbalanced,1702
3,q,12,del,3,unbalanced,1602
3,q,12,del,9,unbalanced,1101
3,p,12,del,2,unbalanced,1602
3,p,12,del,2,unbalanced,9049
3,p,12,del,3,unbalanced,3111
3,p,12,del,3,unbalanced,3111
3,p,12,del,3,unbalanced,1702
3,q,12,del,2,unbalanced,1101
3,p,12,der,2,unbalanced,3111
3,p,12,der,2,unbalanced,3099
3,p,12,der,3,unbalanced,3111
3,q,29,add,2,unbalanced,1901
3,q,29,add,3,unbalanced,1926
3,q,29,add,2,unbalanced,3102
3,q,29,add,7,unbalanced,3111
3,q,29,add,6,unbalanced,3111
3,q,29,add,2,unbalanced,3121
3,q,29,add,2,unbalanced,5103
3,q,29,add,2,unbalanced,8622
3,q,29,add,3,unbalanced,8710
3,q,29,del,2,unbalanced,1101
3,q,29,del,2,unbalanced,1101
3,q,29,add,9,unbalanced,1810
3,q,29,der,2,unbalanced,1602
3,q,29,dup,2,unbalanced,1808
3,q,29,dup,2,unbalanced,1113
3,q,29,dup,2,unbalanced,1101
3,q,27,t,2,balanced,1822
3,q,12,der,2,unbalanced,1702
3,q,12,der,2,unbalanced,3111
3,p,12,der,2,unbalanced,1104
3,p,12,der,4,unbalanced,3111
3,p,12,der,3,unbalanced,3111
3,p,12,der,3,unbalanced,3111
3,p,12,der,3,unbalanced,3111
3,q,29,der,2,unbalanced,1808
3,q,26,inv,3,balanced,1602
3,q,27,t,4,balanced,1822
3,q,27,t,2,balanced,1801
3,q,23,add,3,unbalanced,1702
3,p,23,del,2,unbalanced,1103
3,p,23,del,2,unbalanced,1104
3,p,23,del,2,unbalanced,1202
3,p,23,del,2,unbalanced,1702
3,p,23,del,2,unbalanced,1816
3,p,23,del,2,unbalanced,1820
3,p,23,add,3,unbalanced,1802
3,p,23,del,2,unbalanced,3111
3,p,23,del,2,unbalanced,3903
3,p,23,del,3,unbalanced,5104
3,p,23,del,2,unbalanced,5213
3,p,23,del,2,unbalanced,8810
3,p,23,del,2,unbalanced,1202
3,p,23,del,2,unbalanced,1820
3,p,23,del,2,unbalanced,1112
3,p,23,del,3,unbalanced,3111
3,p,23,add,2,unbalanced,1702
3,p,23,t,2,balanced,8034
3,p,23,t,2,balanced,3003
3,q,26,t,2,balanced,1101
3,q,26,t,4,balanced,1202
3,q,26,t,2,balanced,1101
3,q,26,t,2,balanced,1106
3,p,26,t,2,balanced,1802
3,q,26,t,2,balanced,1521
3,q,26,t,8,balanced,1501
3,q,26,t,6,balanced,1202
3,q,26,t,3,balanced,1107
3,q,26,t,6,balanced,1104
3,q,26,t,4,balanced,1102
3,q,26,t,43,balanced,1101
3,q,26,t,2,balanced,1101
3,q,26,t,2,balanced,1202
3,p,23,inv,12,balanced,1101
3,q,23,inv,2,balanced,1202
3,p,23,t,2,balanced,1802
3,p,23,del,10,unbalanced,3105
3,q,26,t,2,balanced,1203
3,p,23,del,2,unbalanced,3111
